Depth[m]	Vp[m/s]	Density[kg/m3]
2316.94	3905.3	2486
2317.09	4244.6	2545
2317.24	4593.8	2613
2317.39	4478.3	2594
2317.55	4204.8	2553
2317.70	4014.7	2534
2317.85	3837.8	2541
2318.00	3675.8	2477
2318.16	3556.9	2461
2318.31	3711.4	2452
2318.46	3871.4	2483
2318.61	4074.8	2475
2318.77	3959.7	2496
2318.92	3807.1	2502
2319.07	3654.2	2448
2319.22	3589.7	2402
2319.38	3598.6	2375
2319.53	3623.5	2387
2319.68	3639.7	2406
2319.83	3635.3	2425
2319.99	3661.0	2441
2320.14	3751.1	2450
2320.29	3810.0	2467
2320.44	3816.8	2494
2320.59	3752.6	2510
2320.75	3633.2	2464
2320.90	3520.3	2403
2321.05	3456.1	2353
2321.20	3399.7	2321
2321.36	3354.0	2288
2321.51	3330.8	2261
2321.66	3320.7	2252
2321.81	3334.4	2259
2321.97	3352.8	2312
2322.12	3370.7	2368
2322.27	3434.1	2408
2322.42	3483.3	2384
2322.58	3489.4	2316
2322.73	3508.8	2242
2322.88	3431.7	2132
2323.03	3185.6	2004
2323.19	2967.4	1871
2323.34	2900.1	1901
2323.49	3050.3	2006
2323.64	3272.1	2001
2323.80	3831.4	2299
2323.95	4094.4	2438
2324.10	4255.0	2481
2324.25	4175.2	2392
2324.40	4149.8	2479
2324.56	4067.6	2518
2324.71	3885.8	2493
2324.86	3729.2	2463
2325.01	3688.5	2432
2325.17	3771.2	2436
2325.32	3894.9	2432
2325.47	3944.0	2438
2325.62	3821.5	2465
2325.78	3731.3	2491
2325.93	3695.0	2478
2326.08	3769.7	2467
2326.23	3769.2	2476
2326.39	3745.4	2489
2326.54	3701.8	2498
2326.69	3657.6	2443
2326.84	3688.6	2422
2327.00	3758.7	2447
2327.15	3861.8	2480
2327.30	3923.7	2508
2327.45	3943.0	2528
2327.61	3915.0	2549
2327.76	3965.3	2538
2327.91	4040.6	2532
2328.06	4080.0	2520
2328.21	4036.2	2503
2328.37	3994.8	2486
2328.52	3954.6	2449
2328.67	3919.1	2410
2328.82	3963.1	2392
2328.98	3991.8	2405
2329.13	4015.9	2413
2329.28	4015.7	2428
2329.43	3952.8	2444
2329.59	3808.5	2417
2329.74	3671.8	2394
2329.89	3626.4	2384
2330.04	3598.5	2352
2330.20	3788.9	2364
2330.35	3937.5	2358
2330.50	4058.6	2354
2330.65	3929.2	2354
2330.81	3648.9	2343
2330.96	3485.3	2329
2331.11	3537.9	2264
2331.26	3772.9	2188
2331.42	3941.5	2254
2331.57	4048.0	2294
2331.72	3977.3	2289
2331.87	3793.5	2278
2332.02	3392.4	2233
2332.18	3362.9	2199
2332.33	3269.8	1989
2332.48	3323.1	1996
2332.63	3472.7	2098
2332.79	3678.5	2242
2332.94	3756.6	2337
2333.09	3733.6	2346
2333.24	3686.9	2359
2333.40	3609.8	2374
2333.55	3524.6	2340
2333.70	3561.7	2346
2333.85	3585.0	2364
2334.01	3583.1	2375
2334.16	3596.2	2345
2334.31	3651.7	2335
2334.46	3674.1	2353
2334.62	3684.5	2365
2334.77	3688.3	2353
2334.92	3651.4	2347
2335.07	3615.2	2318
2335.23	3616.8	2312
2335.38	3629.7	2309
2335.53	3668.3	2307
2335.68	3714.7	2340
2335.83	3761.1	2348
2335.99	3745.3	2376
2336.14	3770.9	2375
2336.29	3802.9	2403
2336.44	3769.7	2372
2336.60	3795.1	2350
2336.75	3797.0	2340
2336.90	3766.2	2318
2337.05	3735.8	2337
2337.21	3725.7	2361
2337.36	3756.3	2386
2337.51	3788.9	2374
2337.66	3745.8	2372
2337.82	3701.7	2395
2337.97	3658.3	2383
2338.12	3663.2	2391
2338.27	3662.3	2367
2338.43	3640.4	2342
2338.58	3632.9	2330
2338.73	3643.8	2338
2338.88	3654.7	2329
2339.04	3677.7	2351
2339.19	3707.1	2369
2339.34	3737.0	2386
2339.49	3744.7	2366
2339.64	3730.3	2378
2339.80	3715.8	2370
2339.95	3718.2	2386
2340.10	3751.3	2374
2340.25	3778.2	2354
2340.41	3767.8	2342
2340.56	3758.0	2351
2340.71	3738.3	2340
2340.86	3705.1	2326
2341.02	3672.4	2333
2341.17	3677.4	2340
2341.32	3689.8	2326
2341.47	3702.5	2332
2341.63	3715.1	2342
2341.78	3727.8	2355
2341.93	3706.0	2363
2342.08	3680.4	2357
2342.24	3660.0	2345
2342.39	3675.9	2332
2342.54	3691.6	2352
2342.69	3707.8	2356
2342.85	3694.0	2352
2343.00	3671.4	2345
2343.15	3693.4	2337
2343.30	3715.4	2336
2343.45	3692.9	2350
2343.61	3692.8	2343
2343.76	3699.0	2335
2343.91	3701.2	2366
2344.06	3699.0	2348
2344.22	3731.2	2355
2344.37	3782.5	2364
2344.52	3835.1	2388
2344.67	3844.0	2364
2344.83	3844.4	2365
2344.98	3909.1	2358
2345.13	3976.0	2353
2345.28	4045.2	2402
2345.44	4109.9	2435
2345.59	4067.8	2426
2345.74	3999.8	2410
2345.89	3867.2	2375
2346.05	3743.7	2352
2346.20	3632.1	2310
2346.35	3575.3	2309
2346.50	3564.7	2288
2346.66	3577.6	2303
2346.81	3576.0	2290
2346.96	3567.6	2273
2347.11	3559.2	2273
2347.26	3569.2	2280
2347.42	3586.4	2294
2347.57	3568.7	2277
2347.72	3522.8	2275
2347.87	3478.3	2280
2348.03	3449.1	2306
2348.18	3447.8	2292
2348.33	3472.2	2281
2348.48	3496.8	2296
2348.64	3545.5	2287
2348.79	3599.5	2310
2348.94	3655.1	2330
2349.09	3691.9	2343
2349.25	3692.9	2317
2349.40	3639.0	2295
2349.55	3586.7	2274
2349.70	3548.7	2266
2349.86	3575.5	2256
2350.01	3603.0	2241
2350.16	3630.9	2215
2350.31	3594.3	2185
2350.47	3418.6	2154
2350.62	3491.6	2150
2350.77	3605.8	2127
2350.92	3699.7	2201
2351.07	3804.0	2324
2351.23	4107.4	2430
2351.38	4032.1	2404
2351.53	3835.2	2374
2351.68	3663.9	2358
2351.84	3572.3	2348
2351.99	3512.2	2326
2352.14	3548.7	2312
2352.29	3543.3	2305
2352.45	3558.4	2317
2352.60	3574.2	2308
2352.75	3534.0	2306
2352.90	3494.7	2308
2353.06	3423.2	2291
2353.21	3326.2	2280
2353.36	3278.9	2270
2353.51	3325.7	2265
2353.67	3442.8	2325
2353.82	3559.8	2339
2353.97	3651.7	2347
2354.12	3659.1	2340
2354.28	3672.9	2345
2354.43	3714.8	2330
2354.58	3758.0	2346
2354.73	3775.0	2369
2354.88	3772.0	2354
2355.04	3748.6	2340
2355.19	3740.3	2365
2355.34	3758.9	2352
2355.49	3753.8	2340
2355.65	3712.0	2348
2355.80	3686.3	2357
2355.95	3713.9	2339
2356.10	3730.7	2335
2356.26	3733.7	2341
2356.41	3688.6	2347
2356.56	3647.7	2354
2356.71	3638.1	2338
2356.87	3657.7	2321
2357.02	3710.0	2317
2357.17	3775.5	2344
2357.32	3843.3	2364
2357.48	3899.3	2373
2357.63	3807.3	2378
2357.78	3704.5	2358
2357.93	3588.6	2350
2358.09	3601.0	2327
2358.24	3647.2	2303
2358.39	3732.9	2298
2358.54	3814.1	2328
2358.69	3829.1	2362
2358.85	3808.5	2372
2359.00	3756.5	2395
2359.15	3707.8	2380
2359.30	3658.4	2365
2359.46	3720.0	2356
2359.61	3825.9	2351
2359.76	3954.4	2396
2359.91	3904.2	2437
2360.07	3766.4	2456
2360.22	3645.0	2404
2360.37	3582.9	2347
2360.52	3560.6	2305
2360.68	3638.9	2298
2360.83	3643.4	2331
2360.98	3611.1	2350
2361.13	3636.7	2336
2361.29	3708.7	2353
2361.44	3784.5	2351
2361.59	3777.1	2346
2361.74	3751.8	2337
2361.90	3726.8	2342
2362.05	3702.1	2335
2362.20	3680.2	2320
2362.35	3666.3	2302
2362.50	3699.8	2307
2362.66	3736.7	2339
2362.81	3776.9	2354
2362.96	3818.0	2365
2363.11	3830.1	2347
2363.27	3819.4	2329
2363.42	3797.0	2322
2363.57	3771.9	2318
2363.72	3747.0	2324
2363.88	3722.6	2300
2364.03	3698.4	2290
2364.18	3675.8	2324
2364.33	3720.9	2311
2364.49	3761.1	2298
2364.64	3734.3	2306
2364.79	3709.8	2316
2364.94	3711.9	2296
2365.10	3739.8	2295
2365.25	3768.1	2307
2365.40	3798.2	2331
2365.55	3812.8	2341
2365.71	3828.2	2327
2365.86	3838.4	2347
2366.01	3825.0	2356
2366.16	3837.2	2336
2366.31	3887.7	2324
2366.47	3939.9	2339
2366.62	3990.0	2328
2366.77	3954.0	2319
2366.92	3903.2	2309
2367.08	3851.1	2304
2367.23	3800.3	2317
2367.38	3750.8	2326
2367.53	3702.6	2321
2367.69	3647.2	2314
2367.84	3586.0	2319
2367.99	3524.3	2327
2368.14	3491.0	2310
2368.30	3531.6	2289
2368.45	3571.3	2278
2368.60	3604.2	2277
2368.75	3617.6	2284
2368.91	3603.0	2284
2369.06	3588.2	2285
2369.21	3585.9	2296
2369.36	3585.9	2289
2369.52	3567.0	2282
2369.67	3549.1	2280
2369.82	3550.1	2298
2369.97	3569.4	2315
2370.12	3589.1	2330
2370.28	3623.4	2341
2370.43	3671.5	2352
2370.58	3768.5	2363
2370.73	3912.8	2382
2370.89	4068.7	2410
2371.04	3980.2	2434
2371.19	3891.6	2418
2371.34	3807.6	2403
2371.50	3735.5	2371
2371.65	3706.5	2334
2371.80	3715.9	2304
2371.95	3724.5	2335
2372.11	3700.6	2333
2372.26	3692.9	2362
2372.41	3700.7	2380
2372.56	3708.6	2357
2372.72	3716.5	2339
2372.87	3704.3	2317
2373.02	3674.9	2296
2373.17	3645.9	2286
2373.33	3617.4	2281
2373.48	3595.8	2316
2373.63	3576.3	2327
2373.78	3568.8	2309
2373.93	3606.4	2326
2374.09	3618.4	2331
2374.24	3595.9	2305
2374.39	3573.7	2315
2374.54	3551.8	2325
2374.70	3537.9	2307
2374.85	3532.2	2290
2375.00	3526.6	2280
2375.15	3521.1	2297
2375.31	3519.3	2320
2375.46	3544.4	2313
2375.61	3569.8	2323
2375.76	3582.0	2313
2375.92	3571.5	2300
2376.07	3561.1	2302
2376.22	3571.4	2298
2376.37	3596.0	2307
2376.53	3609.2	2287
2376.68	3581.8	2294
2376.83	3554.9	2301
2376.98	3528.4	2308
2377.14	3504.3	2314
2377.29	3500.3	2272
2377.44	3496.3	2286
2377.59	3507.6	2282
2377.74	3520.2	2290
2377.90	3533.0	2295
2378.05	3545.6	2280
2378.20	3582.4	2286
2378.35	3626.8	2307
2378.51	3672.3	2331
2378.66	3669.6	2341
2378.81	3656.9	2346
2378.96	3645.3	2305
2379.12	3645.2	2298
2379.27	3645.3	2314
2379.42	3669.0	2330
2379.57	3695.2	2323
2379.73	3703.2	2312
2379.88	3699.3	2327
2380.03	3706.8	2350
2380.18	3681.8	2364
2380.34	3658.3	2338
2380.49	3683.5	2331
2380.64	3707.9	2324
2380.79	3733.1	2305
2380.95	3761.1	2319
2381.10	3739.8	2338
2381.25	3716.8	2349
2381.40	3694.1	2339
2381.55	3697.1	2336
2381.71	3707.7	2316
2381.86	3718.3	2297
2382.01	3689.0	2314
2382.16	3684.2	2313
2382.32	3697.4	2322
2382.47	3710.6	2323
2382.62	3723.9	2318
2382.77	3737.4	2305
2382.93	3751.0	2305
2383.08	3764.5	2318
2383.23	3761.3	2325
2383.38	3745.2	2317
2383.54	3729.4	2309
2383.69	3713.7	2314
2383.84	3717.3	2329
2383.99	3724.6	2355
2384.15	3731.8	2366
2384.30	3734.7	2351
2384.45	3700.3	2332
2384.60	3666.5	2318
2384.76	3638.9	2306
2384.91	3620.4	2294
2385.06	3602.8	2286
2385.21	3628.6	2293
2385.36	3655.3	2297
2385.52	3682.3	2289
2385.67	3709.5	2281
2385.82	3720.1	2280
2385.97	3688.3	2305
2386.13	3663.1	2293
2386.28	3650.8	2268
2386.43	3638.6	2262
2386.58	3626.5	2262
2386.74	3614.5	2254
2386.89	3602.7	2265
2387.04	3640.1	2279
2387.19	3675.8	2285
2387.35	3690.5	2279
2387.50	3828.3	2268
2387.65	4159.6	2277
2387.80	4239.7	2289
2387.96	4327.3	2327
2388.11	4070.7	2389
2388.26	3889.1	2478
2388.41	3954.4	2441
2388.57	3893.0	2385
2388.72	3821.0	2380
2388.87	3786.0	2371
2389.02	3751.5	2377
2389.17	3760.1	2365
2389.33	3816.4	2352
2389.48	3874.5	2356
2389.63	3914.2	2349
2389.78	3713.8	2300
2389.94	3615.5	2253
2390.09	3585.9	2206
2390.24	3721.5	2159
2390.39	3894.4	2098
2390.55	3769.7	2104
2390.70	3536.0	2047
2390.85	3351.9	2019
2391.00	3235.2	1942
2391.16	3341.7	1811
2391.31	3623.9	1871
2391.46	3697.9	2004
2391.61	3608.8	2018
2391.77	3535.0	2009
2391.92	3412.2	1923
2392.07	3228.2	1828
2392.22	3083.1	1740
2392.38	3168.4	1762
2392.53	3308.8	1776
2392.68	3422.5	1735
2392.83	3280.6	1701
2392.98	2955.8	1693
2393.14	3004.9	1671
2393.29	3149.3	1648
2393.44	3294.2	1694
2393.59	3103.4	1734
2393.75	2950.1	1742
2393.90	2856.3	1671
2394.05	2765.6	1637
2394.20	2713.5	1608
2394.36	2713.5	2009
2394.51	2888.1	1997
2394.66	3215.1	2261
2394.81	3796.6	2390
2394.97	4455.0	2497
2395.12	5174.0	2603
2395.27	5440.5	2669
2395.42	5543.4	2658
2395.58	5418.0	2645
2395.73	5084.2	2611
2395.88	4511.0	2536
2396.03	4022.6	2379
2396.19	3477.8	2166
2396.34	2890.6	1879
2396.49	2833.4	2005
2396.64	2952.1	2027
2396.79	3118.6	2186
2396.95	3436.7	2378
2397.10	3830.1	2364
2397.25	3885.0	2387
2397.40	3897.1	2426
2397.56	3838.0	2463
2397.71	3752.3	2434
2397.86	3583.9	2444
2398.01	3422.5	2429
2398.17	3409.6	2450
2398.32	3486.2	2368
2398.47	3618.9	2405
2398.62	3564.5	2458
2398.78	3528.9	2486
2398.93	3553.3	2524
2399.08	3554.2	2501
2399.23	3584.0	2489
2399.39	3594.8	2520
2399.54	3592.6	2530
2399.69	3599.5	2535
2399.84	3591.9	2526
2400.00	3572.5	2496
2400.15	3566.7	2475
2400.30	3581.3	2488
2400.45	3590.7	2471
2400.60	3592.5	2516
2400.76	3594.6	2540
2400.91	3625.2	2524
2401.06	3605.8	2533
2401.21	3561.0	2545
2401.37	3593.1	2517
2401.52	3603.2	2530
2401.67	3559.9	2557
2401.82	3517.7	2580
2401.98	3476.5	2545
2402.13	3480.9	2510
2402.28	3503.8	2485
2402.43	3528.3	2482
2402.59	3502.9	2507
2402.74	3524.8	2476
2402.89	3554.4	2483
2403.04	3539.5	2432
2403.20	3524.7	2515
2403.35	3510.0	2500
2403.50	3539.4	2484
2403.65	3584.0	2503
2403.81	3587.1	2475
2403.96	3628.1	2491
2404.11	3559.3	2522
2404.26	3505.8	2552
2404.41	3494.6	2536
2404.57	3516.5	2490
2404.72	3537.6	2476
2404.87	3556.0	2490
2405.02	3550.7	2510
2405.18	3520.3	2491
2405.33	3546.2	2516
2405.48	3574.7	2529
2405.63	3603.9	2508
2405.79	3633.3	2531
2405.94	3655.6	2554
2406.09	3639.2	2574
2406.24	3629.1	2526
2406.40	3623.4	2482
2406.55	3617.9	2490
2406.70	3613.5	2453
2406.85	3564.0	2403
2407.01	3342.2	2372
2407.16	3159.1	2337
2407.31	3135.3	2242
2407.46	3080.0	2167
2407.62	3152.6	2157
2407.77	3366.3	2240
2407.92	3507.8	2282
2408.07	3541.8	2287
2408.22	3453.9	2301
2408.38	3384.0	2273
2408.53	3350.6	2301
2408.68	3350.2	2343
2408.83	3410.5	2332
2408.99	3480.2	2315
2409.14	3500.3	2300
2409.29	3591.6	2307
2409.44	3830.4	2358
2409.60	4087.7	2418
2409.75	4139.8	2484
2409.90	4005.8	2560
2410.05	4087.9	2624
2410.21	4178.9	2636
2410.36	4690.0	2527
2410.51	5442.9	2599
2410.66	5577.7	2673
2410.82	5372.3	2663
2410.97	5236.2	2674
2411.12	5096.4	2698
2411.27	4963.8	2734
2411.43	4852.7	2710
2411.58	4814.3	2680
2411.73	4799.8	2673
2411.88	4881.6	2690
2412.03	4917.2	2705
2412.19	4931.9	2686
2412.34	4976.5	2683
2412.49	5021.9	2720
2412.64	5068.2	2698
2412.80	5073.8	2678
2412.95	5035.1	2666
2413.10	4993.4	2681
2413.25	5038.3	2674
2413.41	5088.4	2687
2413.56	5139.5	2682
2413.71	5191.8	2673
2413.86	5158.8	2671
2414.02	5099.9	2687
2414.17	5121.7	2695
2414.32	5146.3	2668
2414.47	5088.9	2669
2414.63	4929.2	2661
2414.78	4659.8	2635
2414.93	4249.3	2588
2415.08	3905.2	2543
2415.24	3689.0	2516
2415.39	3712.5	2454
2415.54	3747.7	2400
2415.69	3770.3	2458
2415.84	3688.7	2483
2416.00	3688.6	2445
2416.15	3681.1	2423
2416.30	3649.4	2394
2416.45	3691.9	2320
2416.61	3747.4	2391
2416.76	3774.1	2473
2416.91	3845.7	2487
2417.06	3787.5	2530
2417.22	3772.5	2508
2417.37	3790.7	2497
2417.52	3770.8	2460
2417.67	3708.1	2445
2417.83	3607.6	2415
2417.98	3512.4	2367
2418.13	3441.9	2356
2418.28	3366.7	2353
2418.44	3423.2	2377
2418.59	3522.4	2380
2418.74	3671.4	2339
2418.89	3556.9	2354
2419.05	3441.6	2375
2419.20	3385.6	2275
2419.35	3328.9	2191
2419.50	3155.7	2123
2419.65	3142.9	2122
2419.81	3242.2	2120
2419.96	3250.2	2104
2420.11	3277.9	2129
2420.26	3396.0	2182
2420.42	3362.6	2216
2420.57	3407.1	2151
2420.72	3449.6	2137
2420.87	3403.6	2175
2421.03	3239.1	2086
2421.18	2998.4	2017
2421.33	2843.9	1900
2421.48	3004.3	1823
2421.64	3377.4	2001
2421.79	3808.8	2070
2421.94	3930.1	2248
2422.09	3898.5	2418
2422.25	3849.3	2532
2422.40	3803.0	2555
2422.55	3789.0	2495
2422.70	3775.8	2453
2422.86	3762.1	2487
2423.01	3808.3	2514
2423.16	3975.6	2500
2423.31	4291.6	2588
2423.46	4689.2	2606
2423.62	4742.6	2595
2423.77	4644.9	2591
2423.92	4566.6	2590
2424.07	4490.9	2556
2424.23	4428.9	2514
2424.38	4413.1	2527
2424.53	4397.0	2538
2424.68	4381.3	2536
2424.84	4387.0	2523
2424.99	4403.7	2513
2425.14	4420.5	2543
2425.29	4437.5	2558
2425.45	4417.9	2576
2425.60	4343.0	2536
2425.75	4266.9	2526
2425.90	4219.4	2535
2426.06	4212.1	2509
2426.21	4304.9	2525
2426.36	4520.5	2544
2426.51	4758.9	2529
2426.67	4898.1	2499
2426.82	4427.4	2455
2426.97	3838.5	2370
2427.12	3555.4	2297
2427.27	3517.8	2293
2427.43	3617.0	2297
2427.58	3738.3	2316
2427.73	3791.9	2337
2427.88	3819.5	2322
2428.04	3801.5	2309
2428.19	3784.2	2294
2428.34	3704.3	2306
2428.49	3629.7	2326
2428.65	3585.9	2352
2428.80	3708.1	2371
2428.95	3840.9	2350
2429.10	3823.3	2334
2429.26	3724.7	2349
2429.41	3878.9	2371
2429.56	4128.3	2401
2429.71	4559.3	2460
2429.87	4863.1	2519
2430.02	5026.1	2565
2430.17	4905.9	2592
2430.32	4577.4	2556
2430.48	4299.3	2480
2430.63	4053.1	2377
2430.78	3979.9	2345
2430.93	3959.4	2361
2431.08	3975.6	2368
2431.24	3991.9	2342
2431.39	3998.8	2335
2431.54	3953.4	2327
2431.69	3909.2	2319
2431.85	3937.6	2315
2432.00	3941.4	2347
2432.15	3910.9	2329
2432.30	3857.4	2280
2432.46	3783.1	2297
2432.61	3620.5	2288
2432.76	3486.7	2282
2432.91	3459.7	2302
2433.07	3514.1	2293
2433.22	3564.8	2273
2433.37	3615.1	2289
2433.52	3626.4	2309
2433.68	3608.7	2308
2433.83	3598.5	2322
2433.98	3598.5	2345
2434.13	3572.0	2368
2434.29	3478.1	2391
2434.44	3266.3	2400
2434.59	3296.9	2413
2434.74	3393.0	2428
2434.89	3548.7	2418
2435.05	3718.2	2416
2435.20	3728.5	2421
2435.35	3688.9	2404
2435.50	3663.4	2430
2435.66	3680.5	2434
2435.81	3733.0	2473
2435.96	3986.1	2487
2436.11	4293.9	2513
2436.27	4557.9	2560
2436.42	4710.2	2575
2436.57	4738.4	2563
2436.72	4752.2	2558
2436.88	4766.6	2571
2437.03	4781.0	2552
2437.18	4795.6	2527
2437.33	4753.0	2503
2437.49	4622.2	2482
2437.64	4397.8	2500
2437.79	4194.1	2530
2437.94	4107.4	2552
2438.10	4257.3	2546
2438.25	4482.1	2540
2438.40	4401.1	2523
2438.55	4294.4	2516
2438.70	4351.2	2552
2438.86	4492.2	2585
2439.01	4598.2	2578
2439.16	4484.5	2596
2439.31	4371.5	2587
2439.47	4317.6	2596
2439.62	4333.1	2573
2439.77	4361.3	2567
2439.92	4407.4	2529
2440.08	4451.9	2470
2440.23	4367.6	2413
2440.38	4220.4	2396
2440.53	3960.5	2430
2440.69	3788.9	2477
2440.84	3856.1	2505
2440.99	4000.6	2485
2441.14	3947.5	2468
2441.30	3850.5	2459
2441.45	3954.6	2486
2441.60	4135.4	2526
2441.75	4243.9	2548
2441.91	4333.4	2536
2442.06	4492.2	2561
2442.21	4789.7	2590
2442.36	5058.6	2609
2442.51	5227.1	2623
2442.67	5291.9	2597
2442.82	5222.8	2575
2442.97	5112.9	2576
2443.12	4941.2	2575
2443.28	4855.3	2564
2443.43	4796.8	2577
2443.58	4740.0	2588
2443.73	4772.1	2575
2443.89	4805.7	2578
2444.04	4839.7	2580
2444.19	4810.3	2561
2444.34	4628.7	2543
2444.50	4424.3	2502
2444.65	4237.1	2469
2444.80	4108.1	2448
2444.95	4031.8	2431
2445.11	4034.1	2462
2445.26	4066.7	2474
2445.41	4101.7	2454
2445.56	4123.3	2443
2445.72	4146.1	2459
2445.87	4122.8	2444
2446.02	4099.0	2440
2446.17	4075.5	2441
2446.32	4052.3	2433
2446.48	4029.4	2449
2446.63	4006.7	2460
2446.78	3993.4	2445
2446.93	4005.4	2427
2447.09	4016.3	2439
2447.24	4050.1	2448
2447.39	4081.4	2438
2447.54	4113.1	2451
2447.70	4146.4	2468
2447.85	4185.4	2504
2448.00	4242.2	2535
2448.15	4319.4	2528
2448.31	4427.4	2539
2448.46	4540.9	2553
2448.61	4635.9	2582
2448.76	4732.5	2593
2448.92	4678.0	2583
2449.07	4649.1	2613
2449.22	4709.2	2619
2449.37	4776.5	2588
2449.53	4790.3	2599
2449.68	4806.4	2617
2449.83	4858.4	2635
2449.98	4915.3	2612
2450.13	4973.4	2583
2450.29	4985.9	2566
2450.44	4877.9	2555
2450.59	4744.5	2540
2450.74	4618.2	2526
2450.90	4604.0	2571
2451.05	4611.0	2567
2451.20	4585.2	2577
2451.35	4557.3	2587
2451.51	4488.9	2559
2451.66	4427.8	2544
2451.81	4378.2	2552
2451.96	4401.9	2538
2452.12	4425.0	2531
2452.27	4448.4	2545
2452.42	4453.6	2569
2452.57	4445.4	2565
2452.73	4450.0	2578
2452.88	4502.3	2587
2453.03	4555.8	2600
2453.18	4538.1	2603
2453.34	4507.8	2573
2453.49	4504.0	2540
2453.64	4504.0	2501
2453.79	4504.0	2516
2453.94	4464.0	2526
2454.10	4421.3	2503
2454.25	4378.9	2493
2454.40	4385.3	2532
2454.55	4405.4	2518
2454.71	4425.9	2494
2454.86	4446.6	2510
2455.01	4450.4	2516
2455.16	4432.3	2528
2455.32	4464.2	2517
2455.47	4458.2	2527
2455.62	4443.3	2520
2455.77	4485.8	2514
2455.93	4553.3	2517
2456.08	4597.6	2542
2456.23	4623.6	2564
2456.38	4655.9	2572
2456.54	4658.1	2555
2456.69	4619.3	2546
2456.84	4672.0	2552
2456.99	4725.8	2565
2457.15	4780.9	2581
2457.30	4806.7	2590
2457.45	4818.1	2597
2457.60	4779.8	2580
2457.75	4718.0	2605
2457.91	4765.6	2599
2458.06	4827.7	2611
2458.21	4909.8	2618
2458.36	4970.1	2622
2458.52	4992.9	2614
2458.67	4978.0	2638
2458.82	4940.4	2647
2458.97	4903.2	2625
2459.13	4886.8	2628
2459.28	4873.7	2619
2459.43	4837.9	2618
2459.58	4780.5	2639
2459.74	4725.1	2649
2459.89	4860.7	2645
2460.04	5013.6	2650
2460.19	5178.3	2642
2460.35	5120.6	2619
2460.50	5063.5	2611
2460.65	5007.8	2602
2460.80	4981.0	2591
2460.96	4989.2	2607
2461.11	4941.7	2614
2461.26	4810.2	2598
2461.41	4636.0	2608
2461.56	4537.2	2612
2461.72	4496.5	2620
2461.87	4537.2	2612
2462.02	4672.1	2611
2462.17	4820.8	2621
2462.33	4993.4	2603
2462.48	4933.6	2588
2462.63	4839.6	2573
2462.78	4754.4	2579
2462.94	4704.1	2587
2463.09	4725.2	2583
2463.24	4783.4	2590
2463.39	4875.8	2602
2463.55	4984.8	2591
2463.70	4947.1	2603
2463.85	4907.0	2584
2464.00	4867.6	2592
2464.16	4797.1	2574
2464.31	4683.3	2559
2464.46	4574.2	2558
2464.61	4515.8	2564
2464.77	4523.6	2571
2464.92	4594.4	2564
2465.07	4646.8	2553
2465.22	4553.8	2541
2465.37	4484.5	2529
2465.53	4417.3	2536
2465.68	4318.5	2546
2465.83	4195.9	2549
2465.98	4091.4	2541
2466.14	4074.4	2545
2466.29	4184.9	2568
2466.44	4351.1	2553
2466.59	4531.7	2568
2466.75	4602.1	2591
2466.90	4584.3	2582
2467.05	4534.4	2576
2467.20	4506.3	2588
2467.36	4497.4	2564
2467.51	4418.9	2558
2467.66	4338.4	2569
2467.81	4364.1	2571
2467.97	4308.6	2584
2468.12	4387.3	2589
2468.27	4479.4	2581
2468.42	4542.7	2581
2468.58	4590.4	2571
2468.73	4376.2	2588
2468.88	4427.3	2600
2469.03	4507.9	2575
2469.18	4635.3	2603
2469.34	4791.1	2559
2469.49	4860.2	2531
2469.64	4847.3	2512
2469.79	4775.6	2494
2469.95	4621.6	2476
2470.10	4428.1	2457
2470.25	4229.7	2436
2470.40	4118.4	2462
2470.56	4342.6	2511
2470.71	4608.5	2570
2470.86	4811.8	2561
2471.01	4896.9	2555
2471.17	4985.0	2550
2471.32	5083.0	2504
2471.47	5193.2	2435
2471.62	5275.9	2366
2471.78	5065.6	2236
2471.93	4487.2	1971
2472.08	3908.1	1916
2472.23	3332.7	1967
2472.39	3153.8	1954
2472.54	3061.4	1977
2472.69	3031.5	1959
2472.84	3040.5	1935
2472.99	3018.9	2004
2473.15	2958.4	2002
2473.30	2982.0	2177
2473.45	3111.3	2403
2473.60	3344.0	2513
2473.76	3710.3	2575
2473.91	4154.8	2545
2474.06	4445.5	2527
2474.21	4070.0	2539
2474.37	3705.1	2462
2474.52	3372.1	2397
2474.67	3276.7	2344
2474.82	3309.6	2290
2474.98	3345.4	2238
2475.13	3297.2	2190
2475.28	3238.8	2147
2475.43	3183.3	2103
2475.59	3130.5	2046
2475.74	3077.0	2057
2475.89	3165.5	2075
2476.04	3077.0	2060
2476.20	3099.4	2051
2476.35	3087.5	2149
2476.50	3074.6	2274
2476.65	3312.3	2381
2476.80	3520.3	2434
2476.96	3720.8	2475
2477.11	3941.0	2424
2477.26	4074.8	2370
2477.41	3594.3	2330
2477.57	3668.0	2307
2477.72	3839.3	2539
2477.87	4191.5	2660
2478.02	4516.0	2621
2478.18	4298.5	2589
2478.33	4023.3	2582
2478.48	3913.0	2596
2478.63	3913.2	2606
2478.79	3879.6	2608
2478.94	3825.6	2598
2479.09	3786.5	2545
2479.24	3828.1	2512
2479.40	3822.8	2521
2479.55	3784.2	2473
2479.70	3825.0	2490
2479.85	3800.5	2456
2480.01	3676.2	2401
2480.16	3571.6	2536
2480.31	3563.0	2490
2480.46	3641.8	2508
